year,game_kind,player_id,player_name,team_code,team_name,ba,ba_pr,bbp,bbp_pr,brl,brl_pr,brlp,chasep,chasep_pr,ev,ev_pr,hard_hitp,hard_hitp_pr,iso,iso_pr,kp,kp_pr,max_ev,max_ev_pr,obp,obp_pr,pa,prlp_pr,slg,slg_pr,whiffp,whiffp_pr,woba,woba_pr
2026,A,0000007278,許庭綸,ACN011,中信兄弟,0.19148936170212766,35,0.03773584905660377,36,1,59,0.02702702702702703,0.16129032258064516,83,131.85986449919997,30,0.30303030303030304,63,0.10638297872340424,75,0.20754716981132076,35,167.5038226752,60,0.2641509433962264,36,53,64,0.2978723404255319,53,0.16304347826086957,70,0.2648490566037736,41
2026,A,0000006235,林政華,AJL011,樂天桃猿,0.10869565217391304,15,0,14,1,59,0.030303030303030304,0.3838383838383838,18,126.35672683391998,14,0.06451612903225806,18,0.04347826086956523,49,0.2857142857142857,16,154.73390334336,20,0.14583333333333334,15,49,68,0.15217391304347827,21,0.20833333333333334,52,0.14404166666666665,16
2026,A,0000003211,王勝偉,AEO011,富邦悍將,0.2727272727272727,70,0.1111111111111111,78,1,59,0.05,0.17777777777777778,80,131.65091158208003,29,0.2777777777777778,55,0.1363636363636364,87,0.1111111111111111,80,166.24727906688,55,0.38461538461538464,86,27,75,0.4090909090909091,81,0.11320754716981132,84,0.38580769230769235,91
2026,A,0000006868,周佳樂,AEO011,富邦悍將,0.2916666666666667,79,0.04,38,1,59,0.05,0.1875,78,133.21509113088,38,0.21052631578947367,41,0.125,84,0.16,57,159.43185206784,31,0.32,60,25,75,0.4166666666666667,82,0.125,81,0.33508000000000004,71
2026,A,0000005553,張祐銘,AAA011,味全龍,0.2608695652173913,65,0,14,1,59,0.05263157894736842,0.275,47,139.88437270720001,70,0.3333333333333333,70,0.13043478260869568,86,0.16,57,159.71631971328,32,0.32,60,25,76,0.391304347826087,76,0.25,30,0.32911999999999997,68
2026,A,0000000153,林承飛,AJL011,樂天桃猿,0.14285714285714285,24,0.12121212121212122,84,1,59,0.05263157894736842,0.14,87,143.91280303487997,87,0.4375,87,0,19,0.30303030303030304,14,176.22368299008,95,0.25,31,33,76,0.14285714285714285,19,0.3442622950819672,7,0.208375,29
2026,A,0000005336,童堉誠,AEO011,富邦悍將,0.3684210526315789,94,0.047619047619047616,41,1,59,0.07692307692307693,0.3488372093023256,25,134.64209397976617,42,0.3076923076923077,66,0.15789473684210525,92,0.2857142857142857,16,173.32951920768,85,0.42857142857142855,93,21,82,0.5263157894736842,96,0.3137254901960784,13,0.435047619047619,94
2026,A,0000007070,林佳緯,ADD011,統一7-ELEVEn獅,0.1111111111111111,18,0,14,1,59,0.08333333333333333,0.46153846153846156,8,141.31916010432002,78,0.5,94,0.05555555555555555,54,0.3888888888888889,6,166.96538445312,59,0.1111111111111111,11,18,86,0.16666666666666666,24,0.2647058823529412,22,0.12433333333333334,13
2026,A,0000003625,吉力吉撈．鞏冠,AAA011,味全龍,0.13333333333333333,21,0.14285714285714285,88,1,59,0.08333333333333333,0.3125,35,147.610092237696,97,0.5,94,0,19,0.23809523809523808,25,172.79450888832,82,0.2857142857142857,44,21,86,0.13333333333333333,18,0.2571428571428571,26,0.20405,27
2026,A,0000000910,張進德,AEO011,富邦悍將,0.07142857142857142,11,0.06666666666666667,56,1,59,0.09090909090909091,0.3448275862068966,26,134.83045765376,43,0.2222222222222222,42,0,19,0.2,37,161.46253842048,38,0.13333333333333333,13,15,89,0.07142857142857142,11,0.2692307692307692,19,0.11113333333333333,12
