game_id,date,kind_code,side,team_name,pitcher_acnt,pitcher_name,role_type,inning_pitched_cnt,inning_pitched_div3_cnt,plate_appearances,hitting_cnt,home_run_cnt,strike_out_cnt,earned_run_cnt,run_cnt,era,whip,pitch_cnt,strike_cnt,balk_cnt,bases_onballs_cnt,error_cnt,game_sno,hit_bypitch_cnt,intentional_bases_onballs_cnt,is_current,is_save_fail,is_save_ok,relief_point_cnt,team_code,total_l,total_s,total_w,wild_pitch_cnt
2026-D-38,2026-04-21,D,Home,台鋼雄鷹二軍,0000001603,王維中,先發,3,0,12,4,0,3,1,1,5.68,1.58,44,27,0,0,0,38,0,0,False,0,0,0,AKP022,0,0,0,0
2026-D-38,2026-04-21,D,Home,台鋼雄鷹二軍,0000006771,陳正毅,中繼,2,0,7,1,0,2,0,0,3.27,1.18,25,17,0,0,0,38,0,0,False,0,0,1,AKP022,1,0,0,0
2026-D-38,2026-04-21,D,Home,台鋼雄鷹二軍,0000007580,韋宏亮,中繼,0,1,5,1,0,1,1,2,13.5,3.38,19,8,0,2,0,38,0,0,False,1,0,0,AKP022,0,0,0,0
2026-D-38,2026-04-21,D,Home,台鋼雄鷹二軍,0000006982,黃群,中繼,1,2,8,2,0,1,1,1,7.71,2.14,27,15,0,1,0,38,0,0,False,0,0,0,AKP022,0,1,1,0
2026-D-38,2026-04-21,D,Home,台鋼雄鷹二軍,0000006921,伍祐城,中繼,1,0,4,0,0,2,0,0,0,1.24,21,11,0,1,0,38,0,0,False,0,0,1,AKP022,0,0,0,0
2026-D-38,2026-04-21,D,Home,台鋼雄鷹二軍,0000006917,謝葆錡,中繼,0,2,6,3,0,0,2,3,2.45,1.09,20,13,0,1,0,38,0,0,False,1,0,0,AKP022,1,0,1,0
2026-D-38,2026-04-21,D,Home,台鋼雄鷹二軍,0000006920,陳冠豪,最後一任,0,1,1,0,0,0,0,0,0,1.85,3,1,0,0,0,38,0,0,False,0,0,0,AKP022,0,0,1,0
2026-D-39,2026-04-22,D,Visiting,樂天桃猿二軍,0000004624,陳克羿,先發,6,0,26,7,0,2,3,3,7.63,2.28,89,57,0,2,0,39,1,0,False,0,0,0,AJL022,1,0,1,0
2026-D-39,2026-04-22,D,Visiting,樂天桃猿二軍,0000007772,莊孟源,中繼,0,0,3,2,0,0,3,3,4.5,1.67,12,3,0,1,0,39,0,0,False,1,0,0,AJL022,1,1,0,0
2026-D-39,2026-04-22,D,Visiting,樂天桃猿二軍,0000000779,陳柏豪,中繼,1,0,5,1,0,0,0,0,0,2,16,9,0,1,0,39,0,0,False,1,0,0,AJL022,0,0,0,0
2026-D-39,2026-04-22,D,Visiting,樂天桃猿二軍,0000007619,王奕翔,最後一任,1,0,6,1,0,0,0,2,0,1.38,22,9,0,2,0,39,0,0,False,0,0,0,AJL022,0,0,0,0
2026-D-39,2026-04-22,D,Home,味全龍二軍,0000007582,吳東霖,先發,5,0,25,8,2,1,4,4,6.75,1.88,69,41,0,2,0,39,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-39,2026-04-22,D,Home,味全龍二軍,0000006159,林逸達,中繼,1,0,4,0,0,0,0,0,0,0,7,3,0,0,0,39,2,0,False,0,0,0,AAA022,0,0,0,0
2026-D-39,2026-04-22,D,Home,味全龍二軍,0000007055,張景淯,中繼,1,0,3,0,0,1,0,0,1.93,1.29,10,7,0,0,0,39,0,0,False,0,0,0,AAA022,0,0,1,0
2026-D-39,2026-04-22,D,Home,味全龍二軍,0000007305,李致霖,中繼,1,0,4,1,0,0,0,0,0,0.92,12,9,0,0,0,39,0,0,False,0,0,1,AAA022,0,0,0,0
2026-D-39,2026-04-22,D,Home,味全龍二軍,0000000135,陳禹勳,最後一任,1,0,5,1,0,2,0,0,2.25,0.75,22,11,0,1,0,39,0,0,True,0,0,0,AAA022,0,0,0,0
2026-D-4,2026-03-27,D,Visiting,富邦悍將二軍,0000006739,李東洺,先發,5,0,22,8,0,0,3,3,5.4,2,73,45,0,2,0,4,0,0,False,0,0,0,AEO022,0,0,0,1
2026-D-4,2026-03-27,D,Visiting,富邦悍將二軍,0000007299,陳品宏,中繼,3,2,18,3,0,4,1,1,2.45,1.64,68,38,0,3,0,4,0,0,False,0,0,0,AEO022,0,0,1,0
2026-D-4,2026-03-27,D,Visiting,富邦悍將二軍,0000001404,羅華韋,最後一任,0,1,1,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,True,0,1,0,AEO022,0,1,0,0
2026-D-4,2026-03-27,D,Home,味全龍二軍,0000006724,曹祐齊,先發,3,0,12,4,0,1,1,1,3,1.33,43,28,0,0,0,4,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-4,2026-03-27,D,Home,味全龍二軍,0000007081,黃侰程,中繼,3,2,15,3,0,3,1,3,2.45,1.09,61,41,0,1,0,4,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-4,2026-03-27,D,Home,味全龍二軍,0000007055,張景淯,中繼,1,1,5,0,0,0,0,0,0,0.75,17,8,0,1,0,4,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-4,2026-03-27,D,Home,味全龍二軍,0000006722,賴知頎,中繼,0,1,3,3,0,0,1,1,27,9,16,9,0,0,0,4,0,0,False,0,0,0,AAA022,1,0,0,1
2026-D-4,2026-03-27,D,Home,味全龍二軍,0000007607,何宗旂,最後一任,0,2,2,0,0,1,0,0,0,0.6,7,6,0,0,0,4,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-40,2026-04-22,D,Visiting,統一7-ELEVEn獅二軍,0000001412,江少慶,先發,4,0,15,5,0,2,1,2,6.14,1.64,52,35,0,0,0,40,0,0,False,0,0,0,ADD022,1,0,0,1
2026-D-40,2026-04-22,D,Visiting,統一7-ELEVEn獅二軍,0000007781,朱柏翰,中繼,1,0,3,0,0,0,0,0,6.35,0.71,14,10,0,0,0,40,0,0,False,0,0,0,ADD022,0,0,1,0
2026-D-40,2026-04-22,D,Visiting,統一7-ELEVEn獅二軍,0000003620,江承峰,中繼,1,0,3,0,0,1,0,0,0,0.82,13,9,0,0,0,40,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-40,2026-04-22,D,Visiting,統一7-ELEVEn獅二軍,0000007294,林易霆,中繼,1,0,3,0,0,0,0,0,4.91,1.64,12,5,0,0,0,40,1,0,False,0,0,0,ADD022,0,0,0,0
2026-D-40,2026-04-22,D,Visiting,統一7-ELEVEn獅二軍,0000002276,鄭鈞仁,中繼,1,0,4,1,1,1,1,1,9,1,12,9,0,0,0,40,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-40,2026-04-22,D,Visiting,統一7-ELEVEn獅二軍,0000003393,王鏡銘,中繼,0,2,8,4,0,0,2,4,4.5,2.5,31,18,0,2,0,40,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-40,2026-04-22,D,Visiting,統一7-ELEVEn獅二軍,0000005282,姚杰宏,最後一任,0,1,1,0,0,0,0,0,6.75,2.63,3,3,0,0,0,40,0,0,True,0,1,0,ADD022,0,1,1,0
2026-D-40,2026-04-22,D,Home,台鋼雄鷹二軍,0000007567,櫻井周斗,先發,5,0,25,7,1,4,6,6,3.86,1.52,84,53,0,3,0,40,0,0,False,0,0,0,AKP022,1,0,3,0
2026-D-40,2026-04-22,D,Home,台鋼雄鷹二軍,0000002281,廖乙忠,中繼,0,1,6,4,0,0,3,3,10.8,2.7,23,12,0,1,0,40,0,0,False,0,0,0,AKP022,0,0,0,0
2026-D-40,2026-04-22,D,Home,台鋼雄鷹二軍,0000007067,曾奕翔,中繼,2,2,12,4,0,2,1,1,7.2,2,42,25,0,0,0,40,0,0,False,0,0,0,AKP022,0,0,0,0
2026-D-40,2026-04-22,D,Home,台鋼雄鷹二軍,0000007628,許承恩,最後一任,1,0,4,1,0,0,0,0,0,1,13,7,0,0,0,40,1,0,False,0,0,0,AKP022,0,0,0,0
2026-D-41,2026-04-23,D,Visiting,味全龍二軍,0000007611,林紘維,先發,2,0,9,1,1,1,3,3,14.85,2.55,38,18,0,4,0,41,0,0,False,0,0,0,AAA022,1,0,0,1
2026-D-41,2026-04-23,D,Visiting,味全龍二軍,0000007613,林軒宇,中繼,2,0,7,1,0,2,0,0,0,0.5,27,16,0,0,0,41,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-41,2026-04-23,D,Visiting,味全龍二軍,0000006723,張鈞守,中繼,0,2,4,1,0,1,1,1,13.5,3,19,10,0,1,0,41,0,0,False,0,0,0,AAA022,0,0,0,1
2026-D-41,2026-04-23,D,Visiting,味全龍二軍,0000004646,翁瑋均,中繼,1,1,6,2,0,2,1,1,4.76,1.41,29,21,0,0,0,41,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-41,2026-04-23,D,Visiting,味全龍二軍,0000006722,賴知頎,中繼,1,0,3,0,0,0,0,0,6.75,3,17,8,0,1,0,41,0,0,False,0,0,0,AAA022,1,0,0,0
2026-D-41,2026-04-23,D,Visiting,味全龍二軍,0000007311,吳承翰,最後一任,1,0,4,1,0,1,0,0,0,1,16,10,0,0,0,41,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-41,2026-04-23,D,Home,富邦悍將二軍,0000006871,黃保羅,先發,4,0,14,2,0,4,0,0,0,0.5,44,33,0,0,0,41,0,0,False,0,0,0,AEO022,0,0,0,0
2026-D-41,2026-04-23,D,Home,富邦悍將二軍,0000001404,羅華韋,中繼,1,0,5,2,0,0,1,1,2.08,1.15,19,11,0,0,0,41,0,0,False,0,0,1,AEO022,0,1,0,0
2026-D-41,2026-04-23,D,Home,富邦悍將二軍,0000000938,張瑞麟,中繼,1,0,3,0,0,1,0,0,0,1,15,8,0,1,0,41,0,0,False,0,0,0,AEO022,0,0,1,0
2026-D-41,2026-04-23,D,Home,富邦悍將二軍,0000007090,林家勝,中繼,1,0,4,0,0,1,0,0,13.5,3.75,23,14,0,1,0,41,0,0,False,0,0,0,AEO022,0,0,0,0
2026-D-41,2026-04-23,D,Home,富邦悍將二軍,0000001524,劉昱言,中繼,1,0,5,1,0,1,0,0,0,1.09,23,16,0,1,0,41,0,0,False,0,0,0,AEO022,0,1,1,0
2026-D-41,2026-04-23,D,Home,富邦悍將二軍,0000007568,王偉軒,最後一任,1,0,5,1,0,3,0,0,3,1.44,20,11,0,1,0,41,0,0,True,0,0,0,AEO022,2,1,0,0
2026-D-42,2026-04-23,D,Visiting,台鋼雄鷹二軍,0000007630,邱立璿,先發,3,2,18,4,0,4,3,3,3.52,1.57,80,44,0,3,0,42,0,0,False,0,0,0,AKP022,0,0,0,0
2026-D-42,2026-04-23,D,Visiting,台鋼雄鷹二軍,0000006917,謝葆錡,中繼,1,1,7,2,0,1,1,1,3.12,1.15,24,15,0,0,0,42,1,0,False,0,0,0,AKP022,1,0,1,0
2026-D-42,2026-04-23,D,Visiting,台鋼雄鷹二軍,0000007580,韋宏亮,中繼,1,0,5,1,0,0,0,0,9.82,2.73,17,10,0,0,0,42,1,0,False,0,0,0,AKP022,0,0,1,0
2026-D-42,2026-04-23,D,Visiting,台鋼雄鷹二軍,0000006920,陳冠豪,中繼,1,0,4,1,0,2,0,0,0,1.69,13,10,0,0,0,42,0,0,False,0,0,0,AKP022,0,0,1,0
2026-D-42,2026-04-23,D,Visiting,台鋼雄鷹二軍,0000006982,黃群,中繼,1,0,3,0,0,2,0,0,6.75,1.88,16,10,0,0,0,42,0,0,False,0,0,0,AKP022,0,1,1,0
2026-D-42,2026-04-23,D,Visiting,台鋼雄鷹二軍,0000006921,伍祐城,最後一任,1,0,3,0,0,1,0,0,0,1.05,17,10,0,0,0,42,0,0,True,0,0,0,AKP022,0,0,0,0
2026-D-42,2026-04-23,D,Home,中信兄弟二軍,0000007276,伍立辰,先發,2,0,11,4,0,2,2,2,9,2.5,47,28,0,1,0,42,0,0,False,0,0,0,ACN022,1,0,0,0
2026-D-42,2026-04-23,D,Home,中信兄弟二軍,0000007788,陶樂,中繼,1,0,5,1,0,1,0,0,6.43,3.14,21,13,0,1,0,42,1,0,False,0,0,0,ACN022,2,0,0,0
2026-D-42,2026-04-23,D,Home,中信兄弟二軍,0000004626,王奕凱,中繼,0,1,3,2,0,0,2,2,13.5,2.7,15,7,0,0,0,42,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-42,2026-04-23,D,Home,中信兄弟二軍,0000003334,鄭凱文,中繼,0,1,6,4,1,0,4,4,6.75,1.8,13,8,0,0,0,42,1,0,False,0,0,0,ACN022,1,0,0,0
2026-D-42,2026-04-23,D,Home,中信兄弟二軍,0000007285,林展樟,中繼,1,1,6,0,0,1,0,0,0,0.69,25,13,0,1,0,42,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-42,2026-04-23,D,Home,中信兄弟二軍,0000006874,盧孟揚,中繼,2,0,8,2,1,0,1,1,9.28,2.06,37,27,0,1,0,42,0,0,False,0,0,0,ACN022,2,0,0,0
2026-D-42,2026-04-23,D,Home,中信兄弟二軍,0000006923,曾品洋,中繼,1,0,4,1,0,2,0,0,4.5,2,15,13,0,0,0,42,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-42,2026-04-23,D,Home,中信兄弟二軍,0000001232,江忠城,最後一任,1,0,3,1,0,1,0,0,0,1,7,5,0,0,0,42,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-43,2026-05-10,D,Visiting,味全龍二軍,0000006236,楊鈺翔,先發,3,0,12,3,0,2,2,2,12.46,2.65,39,26,0,0,0,43,1,0,False,0,0,0,AAA022,1,0,1,1
2026-D-43,2026-05-10,D,Visiting,味全龍二軍,0000007305,李致霖,中繼,2,0,8,1,0,3,0,0,0,1.08,42,23,0,1,0,43,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-43,2026-05-10,D,Visiting,味全龍二軍,0000006722,賴知頎,中繼,1,0,4,1,1,0,1,1,4.76,2.29,16,11,0,0,0,43,0,0,False,0,0,0,AAA022,1,0,0,0
2026-D-43,2026-05-10,D,Visiting,味全龍二軍,0000006159,林逸達,中繼,1,0,6,1,0,3,0,1,2.25,1.25,25,14,0,0,1,43,0,0,False,0,0,0,AAA022,0,0,1,0
2026-D-43,2026-05-10,D,Visiting,味全龍二軍,0000000135,陳禹勳,中繼,1,0,3,1,0,1,0,0,1.5,1,15,8,0,0,0,43,0,0,False,0,0,1,AAA022,0,0,0,0
2026-D-43,2026-05-10,D,Visiting,味全龍二軍,0000006750,陳暐皓,最後一任,1,0,5,1,1,0,1,1,2.16,0.48,12,8,0,0,0,43,1,0,True,0,1,0,AAA022,0,1,0,0
2026-D-43,2026-05-10,D,Home,富邦悍將二軍,0000007299,陳品宏,先發,5,0,23,5,0,4,1,1,2.08,1.5,88,51,0,2,0,43,1,0,False,0,0,0,AEO022,0,0,1,0
2026-D-43,2026-05-10,D,Home,富邦悍將二軍,0000006863,潘奕誠,中繼,1,0,5,1,0,0,0,0,0,1.31,17,12,0,0,0,43,1,0,False,0,0,1,AEO022,0,0,1,0
2026-D-43,2026-05-10,D,Home,富邦悍將二軍,0000007577,李斯特,中繼,1,1,8,2,0,0,4,4,7.11,1.89,35,20,0,2,0,43,0,0,False,1,0,0,AEO022,1,0,1,0
2026-D-43,2026-05-10,D,Home,富邦悍將二軍,0000007568,王偉軒,最後一任,1,2,9,3,1,1,2,2,4.22,1.59,25,14,0,1,0,43,0,0,False,1,0,0,AEO022,2,1,0,0
2026-D-45,2026-04-25,D,Visiting,統一7-ELEVEn獅二軍,0000006711,李承鴻,先發,3,0,14,4,1,1,3,3,5.29,1.35,63,37,0,1,0,45,0,0,False,0,0,0,ADD022,3,0,0,0
2026-D-45,2026-04-25,D,Visiting,統一7-ELEVEn獅二軍,0000006222,劉予承,中繼,2,0,7,1,0,1,0,0,2.25,0.75,21,16,0,0,0,45,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-45,2026-04-25,D,Visiting,統一7-ELEVEn獅二軍,0000007063,周彥農,中繼,1,0,4,1,0,0,0,0,1.5,1.83,8,5,0,0,0,45,0,0,False,0,0,0,ADD022,1,0,0,0
2026-D-45,2026-04-25,D,Visiting,統一7-ELEVEn獅二軍,0000004637,劉軒荅,中繼,1,0,3,0,0,0,0,0,9,1.75,9,5,0,0,0,45,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-45,2026-04-25,D,Visiting,統一7-ELEVEn獅二軍,0000007044,鄭澔,最後一任,1,0,4,1,0,2,0,0,0,0.69,13,9,0,0,0,45,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-45,2026-04-25,D,Home,樂天桃猿二軍,0000007789,麥斯威尼,先發,5,0,19,3,0,4,2,2,3.6,1,82,57,0,2,0,45,0,0,False,0,0,0,AJL022,0,0,1,0
2026-D-45,2026-04-25,D,Home,樂天桃猿二軍,0000007617,陳世展,中繼,3,0,11,3,0,1,0,0,0,1.5,34,25,0,1,0,45,0,0,False,0,0,1,AJL022,0,0,0,0
2026-D-45,2026-04-25,D,Home,樂天桃猿二軍,0000000779,陳柏豪,最後一任,1,0,4,0,0,0,0,0,0,1.5,14,8,0,1,0,45,0,0,True,0,1,0,AJL022,0,1,0,0
2026-D-46,2026-04-26,D,Visiting,中信兄弟二軍,0000007560,菲力士,先發,3,0,13,3,0,0,0,0,0,1,40,26,0,0,0,46,1,0,False,0,0,0,ACN022,0,0,0,0
2026-D-46,2026-04-26,D,Visiting,中信兄弟二軍,0000007626,徐磊,中繼,0,2,6,1,0,1,4,4,18,3.5,24,10,0,3,0,46,0,0,False,0,0,0,ACN022,0,0,0,0
2026-D-46,2026-04-26,D,Visiting,中信兄弟二軍,0000007794,馬奎爾,中繼,0,1,2,1,0,0,0,0,3.6,1.4,10,7,0,0,0,46,0,0,False,0,0,0,ACN022,0,0,1,1
2026-D-46,2026-04-26,D,Visiting,中信兄弟二軍,0000007281,游竣宥,中繼,1,0,4,0,0,1,0,0,6,1.25,21,11,0,1,0,46,0,0,False,0,0,0,ACN022,0,0,1,1
2026-D-46,2026-04-26,D,Visiting,中信兄弟二軍,0000006006,德保拉,中繼,2,0,9,1,0,1,0,0,6.32,1.79,38,24,0,2,0,46,0,0,False,0,0,1,ACN022,2,0,1,0
2026-D-46,2026-04-26,D,Visiting,中信兄弟二軍,0000005572,魏碩成,中繼,1,0,3,0,0,0,0,0,0,0,9,7,0,0,0,46,0,0,False,0,0,1,ACN022,0,0,0,0
2026-D-46,2026-04-26,D,Visiting,中信兄弟二軍,0000001232,江忠城,最後一任,1,0,4,0,0,0,0,0,0,1,18,8,0,1,0,46,0,0,True,0,1,0,ACN022,0,1,0,0
2026-D-46,2026-04-26,D,Home,富邦悍將二軍,0000007295,陳鐿中,先發,4,0,20,7,1,5,4,4,3.75,1.67,86,54,0,1,0,46,0,0,False,0,0,0,AEO022,0,0,0,0
2026-D-46,2026-04-26,D,Home,富邦悍將二軍,0000005479,江國豪,中繼,3,0,14,6,0,3,2,2,3.27,1.36,50,38,0,0,0,46,0,0,False,0,0,0,AEO022,1,0,1,0
2026-D-46,2026-04-26,D,Home,富邦悍將二軍,0000007783,阿部雄大,最後一任,2,0,6,0,0,5,0,0,2.14,0.86,25,19,0,0,0,46,0,0,False,0,0,0,AEO022,0,0,2,0
2026-D-47,2026-04-28,D,Visiting,台鋼雄鷹二軍,0000007303,黃子豪,先發,6,0,23,3,0,4,0,0,2.89,1.39,86,51,0,3,0,47,0,0,False,0,0,0,AKP022,0,0,1,0
2026-D-47,2026-04-28,D,Visiting,台鋼雄鷹二軍,0000006771,陳正毅,中繼,2,0,7,1,0,0,0,0,2.77,1.08,25,19,0,0,0,47,0,0,False,0,0,0,AKP022,1,0,0,0
2026-D-47,2026-04-28,D,Visiting,台鋼雄鷹二軍,0000006917,謝葆錡,最後一任,1,0,3,0,0,1,0,0,2.79,1.03,7,5,0,0,0,47,0,0,True,0,0,0,AKP022,1,0,1,0
2026-D-47,2026-04-28,D,Home,樂天桃猿二軍,0000007772,莊孟源,先發,4,0,17,4,0,4,2,2,4.5,1.5,62,41,1,1,0,47,0,0,False,0,0,0,AJL022,2,1,0,0
2026-D-47,2026-04-28,D,Home,樂天桃猿二軍,0000007073,賴胤豪,中繼,0,1,4,1,0,0,1,1,5.4,1.8,16,8,0,1,0,47,1,0,False,0,0,0,AJL022,0,1,0,0
2026-D-47,2026-04-28,D,Home,樂天桃猿二軍,0000007047,盧冠宇,中繼,0,2,2,0,0,2,0,0,0,0,13,9,0,0,0,47,0,0,False,0,0,0,AJL022,0,0,0,0
2026-D-47,2026-04-28,D,Home,樂天桃猿二軍,0000004629,楊彬,中繼,1,0,7,2,0,1,2,2,7.88,1.75,33,19,0,2,0,47,0,0,False,0,0,0,AJL022,1,0,1,0
2026-D-47,2026-04-28,D,Home,樂天桃猿二軍,0000007316,賴威誠,中繼,1,0,7,2,0,1,1,2,7.94,2.12,28,17,0,1,0,47,1,0,False,0,0,0,AJL022,0,0,0,0
2026-D-47,2026-04-28,D,Home,樂天桃猿二軍,0000007314,王宇翔,中繼,1,0,3,0,0,0,0,0,5.14,1.71,10,6,0,0,0,47,0,0,False,0,0,0,AJL022,1,2,0,0
2026-D-47,2026-04-28,D,Home,樂天桃猿二軍,0000006859,洪敏暘,最後一任,1,0,6,2,0,0,1,1,9,3,18,11,0,1,0,47,0,0,False,0,0,0,AJL022,0,0,0,0
2026-D-48,2026-04-28,D,Visiting,味全龍二軍,0000007582,吳東霖,先發,4,1,18,4,0,4,3,4,6.57,1.7,76,50,0,2,0,48,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-48,2026-04-28,D,Visiting,味全龍二軍,0000006215,趙璟榮,中繼,0,2,6,4,0,2,3,3,16.2,3,15,13,0,0,0,48,0,0,False,0,0,0,AAA022,0,0,0,0
2026-D-48,2026-04-28,D,Visiting,味全龍二軍,0000006723,張鈞守,中繼,1,0,4,0,0,0,0,0,5.4,1.2,11,7,0,0,0,48,0,0,False,0,0,0,AAA022,0,0,1,0
2026-D-48,2026-04-28,D,Visiting,味全龍二軍,0000007083,林柏佑,中繼,1,0,5,2,0,1,0,0,3,1.83,17,11,0,0,0,48,0,0,False,0,0,1,AAA022,0,0,0,0
2026-D-48,2026-04-28,D,Visiting,味全龍二軍,0000007305,李致霖,中繼,1,0,4,1,0,1,0,0,0,0.94,12,9,0,0,0,48,0,0,False,0,0,1,AAA022,0,0,0,0
2026-D-48,2026-04-28,D,Visiting,味全龍二軍,0000000135,陳禹勳,最後一任,1,0,5,0,0,1,0,0,1.8,1,23,11,0,2,0,48,0,0,True,0,0,0,AAA022,0,0,0,0
2026-D-48,2026-04-28,D,Home,統一7-ELEVEn獅二軍,0000007290,張宥謙,先發,1,0,7,2,1,0,1,1,5.79,2.04,19,7,0,2,0,48,0,0,False,0,0,0,ADD022,3,0,0,0
2026-D-48,2026-04-28,D,Home,統一7-ELEVEn獅二軍,0000006848,林詔恩,中繼,1,2,10,3,0,1,1,1,3,1.58,42,22,0,3,0,48,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-48,2026-04-28,D,Home,統一7-ELEVEn獅二軍,0000006740,楊強森,中繼,1,1,5,1,0,1,0,0,6.75,1.65,21,13,0,0,0,48,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-48,2026-04-28,D,Home,統一7-ELEVEn獅二軍,0000006712,楊孟沅,中繼,0,1,6,2,0,0,4,5,9,1.17,31,17,0,1,0,48,1,0,False,0,0,0,ADD022,0,0,0,1
2026-D-48,2026-04-28,D,Home,統一7-ELEVEn獅二軍,0000007606,吳紹遠,中繼,0,2,4,1,0,0,1,1,5.06,1.5,19,11,0,1,0,48,0,0,False,0,0,0,ADD022,1,0,0,1
2026-D-48,2026-04-28,D,Home,統一7-ELEVEn獅二軍,0000003620,江承峰,中繼,1,0,4,1,0,3,0,0,0,0.86,13,11,0,0,0,48,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-48,2026-04-28,D,Home,統一7-ELEVEn獅二軍,0000002276,鄭鈞仁,中繼,2,0,7,2,0,1,0,0,3,1.33,24,12,0,1,0,48,0,0,False,0,0,0,ADD022,0,0,0,0
2026-D-48,2026-04-28,D,Home,統一7-ELEVEn獅二軍,0000006210,林原裕,最後一任,1,0,7,2,0,2,3,3,6.35,2.12,26,13,0,2,0,48,0,0,False,0,0,0,ADD022,0,1,0,0
2026-D-49,2026-04-29,D,Visiting,台鋼雄鷹二軍,0000007567,櫻井周斗,先發,1,2,13,3,0,0,4,4,5.16,1.76,48,21,0,5,0,49,0,0,False,0,0,0,AKP022,2,0,3,1
2026-D-49,2026-04-29,D,Visiting,台鋼雄鷹二軍,0000007067,曾奕翔,中繼,0,2,6,0,0,0,4,4,12.71,2.29,19,4,0,3,0,49,1,0,False,0,0,0,AKP022,0,0,0,0
2026-D-49,2026-04-29,D,Visiting,台鋼雄鷹二軍,0000007628,許承恩,中繼,1,2,7,3,0,2,0,0,0,1.5,38,25,0,0,0,49,0,0,False,0,0,0,AKP022,0,0,0,0
2026-D-49,2026-04-29,D,Visiting,台鋼雄鷹二軍,0000002281,廖乙忠,中繼,1,0,3,0,0,1,0,0,8.31,2.08,10,8,0,0,0,49,0,0,False,0,0,0,AKP022,0,0,0,0
2026-D-49,2026-04-29,D,Visiting,台鋼雄鷹二軍,0000007580,韋宏亮,最後一任,1,0,6,3,0,1,1,1,9.64,2.79,18,13,0,0,0,49,0,0,False,0,0,0,AKP022,0,0,1,0
2026-D-49,2026-04-29,D,Home,樂天桃猿二軍,0000006860,劉家翔,先發,4,0,20,6,0,4,2,2,3.52,1.24,78,43,0,2,0,49,0,0,False,0,0,0,AJL022,0,0,3,0
2026-D-49,2026-04-29,D,Home,樂天桃猿二軍,0000007619,王奕翔,中繼,2,0,8,2,1,2,1,1,2.7,1.65,29,19,0,0,0,49,0,0,False,0,0,0,AJL022,0,0,1,0
2026-D-49,2026-04-29,D,Home,樂天桃猿二軍,0000007077,郭玟毅,最後一任,1,0,4,1,0,0,0,0,3.68,2.18,14,10,0,0,0,49,0,0,True,0,0,0,AJL022,0,0,0,0
2026-D-5,2026-03-31,D,Visiting,台鋼雄鷹二軍,0000007570,坎南,先發,6,0,20,2,1,6,1,1,0.9,0.6,76,49,0,0,0,5,1,0,False,0,0,0,AKP022,0,1,0,0
2026-D-5,2026-03-31,D,Visiting,台鋼雄鷹二軍,0000006982,黃群,中繼,1,0,6,3,0,3,2,2,18,3,25,14,0,0,0,5,0,0,False,1,0,0,AKP022,0,0,0,0
2026-D-5,2026-03-31,D,Visiting,台鋼雄鷹二軍,0000005285,許峻暘,中繼,1,0,6,2,0,0,0,0,0,2,13,9,0,1,0,5,0,1,False,0,0,1,AKP022,0,0,0,0
2026-D-5,2026-03-31,D,Visiting,台鋼雄鷹二軍,0000006917,謝葆錡,中繼,1,0,5,0,0,1,0,0,0,1,24,11,0,2,0,5,0,0,False,0,0,1,AKP022,0,0,0,0
2026-D-5,2026-03-31,D,Visiting,台鋼雄鷹二軍,0000006922,黃紹睿,最後一任,1,0,3,1,0,0,0,1,0,1,10,7,0,0,0,5,0,0,True,1,0,0,AKP022,0,0,0,0
2026-D-5,2026-03-31,D,Home,富邦悍將二軍,0000006269,愛力戈,先發,5,0,23,6,0,5,1,3,1.8,1.6,96,59,0,2,0,5,1,0,False,0,0,0,AEO022,0,0,0,0
2026-D-5,2026-03-31,D,Home,富邦悍將二軍,0000006863,潘奕誠,中繼,1,0,3,0,0,0,0,0,0,0,9,5,0,0,0,5,0,0,False,0,0,0,AEO022,0,0,0,0
2026-D-5,2026-03-31,D,Home,富邦悍將二軍,0000007596,高慶麟,中繼,1,2,8,0,0,3,0,0,0,1.2,31,16,0,2,0,5,1,0,False,0,0,0,AEO022,0,0,0,0
