year,game_kind,player_id,player_name,team_code,team_name,airp,bbe,fbp,gbp,ldp,oppo_airp,oppo_gbp,oppop,pull_airp,pull_gbp,pullp,pup,straight_airp,straight_gbp,straightp
2026,D,0000005336,童堉誠,AEO022,富邦悍將二軍,0.5625,16,0.3125,0.4375,0.25,0.125,0.0625,0.1875,0.3125,0.1875,0.5,0,0.125,0.1875,0.3125
2026,D,0000006770,*邱邦,AJL022,樂天桃猿二軍,0.4375,16,0.0625,0.5625,0.25,0.0625,0.0625,0.125,0.1875,0.3125,0.5,0.125,0.1875,0.1875,0.375
2026,D,0000007036,◎戴伯丞,ADD022,統一7-ELEVEn獅二軍,0.625,16,0.25,0.375,0.375,0.0625,0,0.0625,0.25,0.25,0.5,0,0.3125,0.125,0.4375
2026,D,0000005536,歐晉,AJL022,樂天桃猿二軍,0.7333333333333334,15,0.4666666666666667,0.26666666666666666,0.2,0.2,0,0.2,0.26666666666666666,0.2,0.4666666666666667,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.3333333333333333
2026,D,0000006235,林政華,AJL022,樂天桃猿二軍,0.6,15,0.3333333333333333,0.4,0.2,0,0,0,0.3333333333333333,0.26666666666666666,0.6,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.4
2026,D,0000001473,李宗賢,AEO022,富邦悍將二軍,0.4,15,0.13333333333333333,0.6,0.2,0,0.06666666666666667,0.06666666666666667,0.2,0.3333333333333333,0.5333333333333333,0.06666666666666667,0.2,0.2,0.4
2026,D,0000007313,曾冠傑,AJL022,樂天桃猿二軍,0.8,15,0.4666666666666667,0.2,0.26666666666666666,0.2,0.06666666666666667,0.26666666666666666,0.4,0.13333333333333333,0.5333333333333333,0.06666666666666667,0.2,0,0.2
2026,D,0000007304,曾聖安,AAA022,味全龍二軍,0.8,15,0.5333333333333333,0.2,0.13333333333333333,0,0,0,0.4,0.2,0.6,0.13333333333333333,0.4,0,0.4
2026,D,0000006859,*洪敏暘,AJL022,樂天桃猿二軍,0.4666666666666667,15,0.2,0.5333333333333333,0.2,0.13333333333333333,0.26666666666666666,0.4,0.06666666666666667,0,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.5333333333333333
2026,D,0000001119,許基宏,ACN022,中信兄弟二軍,0.7333333333333334,15,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.4,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.4666666666666667
2026,D,0000007078,杜禹鋒,AJL022,樂天桃猿二軍,0.5333333333333333,15,0.3333333333333333,0.4666666666666667,0.2,0.2,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.2,0.26666666666666666,0,0.26666666666666666,0.2,0.4666666666666667
2026,D,0000005510,林澤彬,AEO022,富邦悍將二軍,0.7142857142857143,14,0.21428571428571427,0.2857142857142857,0.5,0.21428571428571427,0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.42857142857142855,0,0.2857142857142857,0.07142857142857142,0.35714285714285715
2026,D,0000007631,朱盟,AKP022,台鋼雄鷹二軍,0.6428571428571428,14,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.07142857142857142,0,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.35714285714285715
2026,D,0000005569,曾頌恩,ACN022,中信兄弟二軍,0.7857142857142857,14,0.5,0.21428571428571427,0.2857142857142857,0.35714285714285715,0,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.35714285714285715,0,0.21428571428571427,0.07142857142857142,0.2857142857142857
2026,D,0000007629,顏采丞,AKP022,台鋼雄鷹二軍,0.5714285714285714,14,0.2857142857142857,0.42857142857142855,0.21428571428571427,0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.35714285714285715
2026,D,0000006847,田子杰,ADD022,統一7-ELEVEn獅二軍,0.6428571428571428,14,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.42857142857142855
2026,D,0000006718,毛英傑,AJL022,樂天桃猿二軍,0.6428571428571428,14,0.14285714285714285,0.35714285714285715,0.42857142857142855,0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.42857142857142855,0,0.42857142857142855
2026,D,0000007037,張皓崴,ADD022,統一7-ELEVEn獅二軍,0.5,14,0.21428571428571427,0.5,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.5
2026,D,0000006940,葉保弟,AKP022,台鋼雄鷹二軍,0.6923076923076923,13,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.15384615384615385,0,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.38461538461538464
2026,D,0000002289,陳重廷,ADD022,統一7-ELEVEn獅二軍,0.6153846153846154,13,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.46153846153846156,0,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077
2026,D,0000003343,郭嚴文,ACN022,中信兄弟二軍,0.5384615384615384,13,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.23076923076923078
2026,D,0000005656,李聖裕,ACN022,中信兄弟二軍,0.3076923076923077,13,0.07692307692307693,0.6923076923076923,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.3076923076923077,0,0.46153846153846156,0.46153846153846156,0,0.07692307692307693,0.15384615384615385,0.23076923076923078
2026,D,0000007087,胡孟智,ACN022,中信兄弟二軍,0.6153846153846154,13,0.5384615384615384,0.38461538461538464,0,0.07692307692307693,0,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.46153846153846156
2026,D,0000007282,陳九登,ACN022,中信兄弟二軍,0.5384615384615384,13,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077
2026,D,0000007312,張趙紘,AJL022,樂天桃猿二軍,0.6666666666666667,12,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0,0.08333333333333333,0.16666666666666666,0.25,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.5
2026,D,0000006930,黃秉揚,AKP022,台鋼雄鷹二軍,0.6666666666666667,12,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.5
